paper_id,source_record_id,reading_tier,case_id,condition_id,time_or_stage,spatial_location,parameter_group,parameter_name,reported_value,reported_unit,normalized_value,normalized_unit,value_status,definition,source_location,source_type,extraction_status,verification_status,notes,parameter_record_id,context_id,parameter_role,parameter_context,reference_frame,state_qualifier,event_id,interval_id,history_id,ratio_id,dimensionless_definition_id,process_relation_id,source_locator_id,sign_convention,missing_reason,schema_version
D018,D-DW-03,tier1,D018-A,A5,,,dimensionless_numbers,We_reported,135676,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0047,CTX-D018-D018-A-A5,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A6,,,dimensionless_numbers,We_reported,166160,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0048,CTX-D018-D018-A-A6,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B1,,,dimensionless_numbers,We_reported,95767,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0049,CTX-D018-D018-B-B1,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B2,,,dimensionless_numbers,We_reported,195219,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0050,CTX-D018-D018-B-B2,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B3,,,dimensionless_numbers,We_reported,195219,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0051,CTX-D018-D018-B-B3,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B4,,,dimensionless_numbers,We_reported,245976,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0052,CTX-D018-D018-B-B4,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B5,,,dimensionless_numbers,We_reported,234977,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0053,CTX-D018-D018-B-B5,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B6,,,dimensionless_numbers,We_reported,299336,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0054,CTX-D018-D018-B-B6,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B7,,,dimensionless_numbers,We_reported,339992,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0055,CTX-D018-D018-B-B7,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B8,,,dimensionless_numbers,We_reported,442005,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0056,CTX-D018-D018-B-B8,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B9,,,dimensionless_numbers,We_reported,567398,,,,reported,We=rho_g ug^2 d0/sigma using the paper's averaged post-detonation state.,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0057,CTX-D018-D018-B-B9,measured_input,post_detonation_average,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A1,,,dimensionless_numbers,Oh_reported,0.0075,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0058,CTX-D018-D018-A-A1,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A2,,,dimensionless_numbers,Oh_reported,0.0044,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0059,CTX-D018-D018-A-A2,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A3,,,dimensionless_numbers,Oh_reported,0.0042,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0060,CTX-D018-D018-A-A3,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A4,,,dimensionless_numbers,Oh_reported,0.0042,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0061,CTX-D018-D018-A-A4,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A5,,,dimensionless_numbers,Oh_reported,0.0039,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0062,CTX-D018-D018-A-A5,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-A,A6,,,dimensionless_numbers,Oh_reported,0.0041,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0063,CTX-D018-D018-A-A6,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B1,,,dimensionless_numbers,Oh_reported,0.0223,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0064,CTX-D018-D018-B-B1,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B2,,,dimensionless_numbers,Oh_reported,0.0159,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0065,CTX-D018-D018-B-B2,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B3,,,dimensionless_numbers,Oh_reported,0.0159,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0066,CTX-D018-D018-B-B3,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B4,,,dimensionless_numbers,Oh_reported,0.0159,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0067,CTX-D018-D018-B-B4,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B5,,,dimensionless_numbers,Oh_reported,0.0150,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0068,CTX-D018-D018-B-B5,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B6,,,dimensionless_numbers,Oh_reported,0.0142,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0069,CTX-D018-D018-B-B6,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B7,,,dimensionless_numbers,Oh_reported,0.0136,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0070,CTX-D018-D018-B-B7,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B8,,,dimensionless_numbers,Oh_reported,0.0106,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0071,CTX-D018-D018-B-B8,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,D018-B,B9,,,dimensionless_numbers,Oh_reported,0.0103,,,,reported,Oh=mu_l/sqrt(rho_l sigma d0).,"PDF p.3, Table 1",table,complete,verified,,PAR-D018-0072,CTX-D018-D018-B-B9,measured_input,liquid_droplet,,,,,,,,,LOC-D018-0003,,,1.1
D018,D-DW-03,tier1,ALL,ALL,,,droplet_response,maximum_deformation,dc/d0 = 1 + 0.72821 t*,,,,reported,Combined empirical correlation during the KHI-dominated linear-growth stage.,"PDF p.8, Figs.11-12",equation,complete,verified,"Correlation, not a single deformation value.",PAR-D018-0073,CTX-D018-ALL-ALL,reported_correlation,detonation_droplet,,,,,HIST-D018-001,,,,LOC-D018-0006,,,1.1
D018,D-DW-03,tier1,ALL,ALL,,,transport,drag_coefficient,0.23,,,,reported,Average windward drag coefficient inferred by the paper from the displacement correlation.,"PDF pp.9-10, Eq. (8), Figs.13-14",text,complete,verified,Paper-reported result; not agent-derived.,PAR-D018-0074,CTX-D018-ALL-ALL,reported_correlation,detonation_droplet,,,,,,,,,LOC-D018-0007,,,1.1
D018,D-DW-03,tier1,D018-A,ALL,,,droplet_response,breakup_time,10.06,t*,,,reported,Collapsed nondimensional complete-breakup time for water droplets.,"PDF p.10, Section 3.3, Figs.15-16",text,complete,verified,Breakup means no visible coherent liquid core.,PAR-D018-0075,CTX-D018-D018-A-ALL,measured_output,detonation_droplet,,,,,,,,,LOC-D018-0008,,,1.1
D018,D-DW-03,tier1,D018-B,ALL,,,droplet_response,breakup_time,7.90,t*,,,reported,Collapsed nondimensional complete-breakup time for RP-3 droplets.,"PDF p.10, Section 3.3, Figs.15-16",text,complete,verified,Breakup means no visible coherent liquid core.,PAR-D018-0076,CTX-D018-D018-B-ALL,measured_output,detonation_droplet,,,,,,,,,LOC-D018-0008,,,1.1
A026,A-H2-09,tier1,ALL,ALL,,,study_context,study_type,experimental,,,,reported,Optical-engine dual-direct-injection combustion experiment.,"PDF p.1, Abstract",text,complete,verified,Primary experiment.,PAR-A026-0001,CTX-A026-ALL-ALL,classification,H2DDI,,,,,,,,,LOC-A026-0001,,,1.1
A026,A-H2-09,tier1,ALL,ALL,,,injection_conditions,injection_pressure,350,bar,,,reported,"Hydrogen injection pressure, pressure reference not specified.","PDF p.3, Tables 1-2",table,complete,verified,Reported as 35 MPa/350 bar.,PAR-A026-0002,CTX-A026-ALL-ALL,experimental_control,hydrogen_injection,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,ALL,ALL,,,injection_conditions,injection_pressure,750,bar,,,reported,"Diesel common-rail injection pressure, pressure reference not specified.","PDF p.3, Tables 1-2",table,complete,verified,Reported as 75 MPa/750 bar.,PAR-A026-0003,CTX-A026-ALL-ALL,experimental_control,diesel_pilot,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,ALL,ALL,,,injector_nozzle,nozzle_diameter,1,mm,,,reported,Axially drilled single-hole injector-cap diameter for side-mounted hydrogen injection.,"PDF p.3, Tables 1-2",table,complete,verified,Underlying modified injector has six 160 um holes combined with cap.,PAR-A026-0004,CTX-A026-ALL-ALL,experimental_control,hydrogen_injector,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,ALL,ALL,,,dimensionless_numbers,definition,1200 J total fuel energy per cycle,,,,reported,Total cycle fuel-energy input held constant.,"PDF p.3, Tables 1-2",table,complete,verified,No derived fuel masses calculated.,PAR-A026-0005,CTX-A026-ALL-ALL,experimental_control,cycle_energy,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E95,A026-E95,,,mixing,fuel_concentration,95,% energy,,,reported,Hydrogen share of total cycle fuel energy.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0006,CTX-A026-A026-E95-A026-E95,experimental_control,energy_share,,,,,HIST-A026-001,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E90,A026-E90,,,mixing,fuel_concentration,90,% energy,,,reported,Hydrogen share of total cycle fuel energy.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0007,CTX-A026-A026-E90-A026-E90,experimental_control,energy_share,,,,,HIST-A026-001,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E80,A026-E80,,,mixing,fuel_concentration,80,% energy,,,reported,Hydrogen share of total cycle fuel energy.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0008,CTX-A026-A026-E80-A026-E80,experimental_control,energy_share,,,,,HIST-A026-001,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E70,A026-E70,,,mixing,fuel_concentration,70,% energy,,,reported,Hydrogen share of total cycle fuel energy.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0009,CTX-A026-A026-E70-A026-E70,experimental_control,energy_share,,,,,HIST-A026-001,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E95,A026-E95,,,injection_conditions,injection_duration,4427,us,,,reported,Hydrogen electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0010,CTX-A026-A026-E95-A026-E95,experimental_control,hydrogen_injection,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E90,A026-E90,,,injection_conditions,injection_duration,4314,us,,,reported,Hydrogen electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0011,CTX-A026-A026-E90-A026-E90,experimental_control,hydrogen_injection,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E80,A026-E80,,,injection_conditions,injection_duration,4087,us,,,reported,Hydrogen electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0012,CTX-A026-A026-E80-A026-E80,experimental_control,hydrogen_injection,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E70,A026-E70,,,injection_conditions,injection_duration,3539,us,,,reported,Hydrogen electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0013,CTX-A026-A026-E70-A026-E70,experimental_control,hydrogen_injection,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E95,A026-E95,,,injection_conditions,injection_duration,231,us,,,reported,Diesel pilot electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0014,CTX-A026-A026-E95-A026-E95,experimental_control,diesel_pilot,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E90,A026-E90,,,injection_conditions,injection_duration,284,us,,,reported,Diesel pilot electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0015,CTX-A026-A026-E90-A026-E90,experimental_control,diesel_pilot,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E80,A026-E80,,,injection_conditions,injection_duration,368,us,,,reported,Diesel pilot electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0016,CTX-A026-A026-E80-A026-E80,experimental_control,diesel_pilot,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-E70,A026-E70,,,injection_conditions,injection_duration,438,us,,,reported,Diesel pilot electronic command duration.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0017,CTX-A026-A026-E70-A026-E70,experimental_control,diesel_pilot,,,,,,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-T0,A026-T0,,,ignition_combustion,combustion_phasing,H2 SOI 0 CA bTDC; diesel SOI 6 CA bTDC,CA,,,reported,Electronic injection timing pair at fixed 90/10 energy share.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0018,CTX-A026-A026-T0-A026-T0,experimental_control,H2_timing_sweep,,,EVT-A026-006,,HIST-A026-002,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-T10,A026-T10,,,ignition_combustion,combustion_phasing,H2 SOI 10 CA bTDC; diesel SOI 6 CA bTDC,CA,,,reported,Electronic injection timing pair at fixed 90/10 energy share.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0019,CTX-A026-A026-T10-A026-T10,experimental_control,H2_timing_sweep,,,EVT-A026-007,,HIST-A026-002,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-T20,A026-T20,,,ignition_combustion,combustion_phasing,H2 SOI 20 CA bTDC; diesel SOI 6 CA bTDC,CA,,,reported,Electronic injection timing pair at fixed 90/10 energy share.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0020,CTX-A026-A026-T20-A026-T20,experimental_control,H2_timing_sweep,,,EVT-A026-008,,HIST-A026-002,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,A026-T30,A026-T30,,,ignition_combustion,combustion_phasing,H2 SOI 30 CA bTDC; diesel SOI 6 CA bTDC,CA,,,reported,Electronic injection timing pair at fixed 90/10 energy share.,"PDF p.3, Tables 1-2",table,complete,verified,,PAR-A026-0021,CTX-A026-A026-T30-A026-T30,experimental_control,H2_timing_sweep,,,EVT-A026-009,,HIST-A026-002,,,,LOC-A026-0002,,,1.1
A026,A-H2-09,tier1,ALL,energy_share_sweep,,,ignition_combustion,combustion_mode,premixed flame propagation followed by broadly similar mixing-controlled combustion,,,,reported,Author-observed sequence for the energy-share sweep.,"PDF pp.11-13, Conclusions",text,complete,verified,95H/5D has delayed/decoupled ignition behavior.,PAR-A026-0022,CTX-A026-ALL-energy_share_sweep,measured_output,energy_share_sweep,,,,,HIST-A026-001,,,,LOC-A026-0006,,,1.1
A026,A-H2-09,tier1,ALL,timing_sweep,,,ignition_combustion,combustion_mode,advancing hydrogen injection increases premixed fraction and reduces the mixing-controlled period,,,,reported,Timing-dependent combustion-mode transition.,"PDF pp.11-13, Conclusions",text,complete,verified,Qualitative full-sweep result.,PAR-A026-0023,CTX-A026-ALL-timing_sweep,measured_output,H2_timing_sweep,,,,,HIST-A026-002,,,,LOC-A026-0006,,,1.1
A028,A-R-02,tier1,ALL,ALL,,,study_context,study_type,review,,,,reported,Review of numerical investigations for pilot-ignited HPDI natural-gas engines.,"PDF p.4, review scope",text,complete,verified,Not primary evidence.,PAR-A028-0001,CTX-A028-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A028-0001,,,1.1
A028,A-R-02,tier1,ALL,ALL,,,numerical_method,solver_type,"analytical penetration models; empirical Mach-disk correlations; RANS/LES/DNS jet CFD; engine turbulence, chemistry and soot models",,,,reported,Review's model-selection framework.,"PDF p.4, review scope",text,complete,verified,Review taxonomy.,PAR-A028-0002,CTX-A028-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A028-0001,,,1.1
A028,A-R-02,tier1,ALL,ALL,,,shock_structure,mach_disk_distance_over_D,Hm/d = Cm (Rp^a + A)^b; common high-Rp special cases scale with sqrt(Rp),,,,reported,Review-level correlation family for Mach-disk height.,"PDF pp.5-7, Sections 2.1-2.2, Tables 2-3",equation,complete,verified,"Secondary correlation synthesis; applicability depends on nozzle, pressure-ratio definition and gas.",PAR-A028-0003,CTX-A028-ALL-ALL,reported_correlation,review_secondary,,reported_unspecified,,,,,,,LOC-A028-0002,,,1.1
A028,A-R-02,tier1,ALL,ALL,,,jet_global,NPR_definition,Rp is total-pressure ratio; Re is exit-pressure ratio,,,,reported,Review distinguishes two pressure-ratio families used by correlations.,"PDF pp.5-7, Sections 2.1-2.2, Tables 2-3",text,complete,verified,No bare numeric NPR stored.,PAR-A028-0004,CTX-A028-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A028-0002,,,1.1
A028,A-R-02,tier1,ALL,ALL,,,process_context,model_applicability_note,nozzle geometry and fluid properties limit transfer of Mach-disk correlations; high-fidelity methods trade accuracy for cost,,,,reported,Central applicability limitation identified by review.,"PDF p.15, Section 4",text,complete,verified,"Review gap, not schema gap.",PAR-A028-0005,CTX-A028-ALL-ALL,descriptive_state,review_secondary,,,,,,,,,LOC-A028-0003,,,1.1
A029,A-R-03,tier1,ALL,ALL,,,study_context,study_type,review,,,,reported,Review of dual-fuel dual-direct-injection combustion.,"PDF p.1, Abstract",text,complete,verified,Broad multi-fuel review.,PAR-A029-0001,CTX-A029-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A029-0001,,,1.1
A029,A-R-03,tier1,ALL,ALL,,,ignition_combustion,combustion_mode,"DFDI independently controls timing, quantity and interval of two fuels to regulate mixture, reactivity and concentration stratification",,,,reported,Review-level DFDI control taxonomy.,"PDF pp.21-22, Section 7",text,complete,verified,No primary performance values claimed.,PAR-A029-0002,CTX-A029-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A029-0003,,,1.1
A029,A-R-03,tier1,ALL,ALL,,,ignition_combustion,gas_jet_pilot_interaction,"diesel autoignition can ignite hydrogen after jet contact; sequence, interval, ambient oxygen and injector arrangement condition the interaction",,,,reported,Hydrogen-diesel mechanism synthesis.,"PDF pp.13-14, Section 5",text,complete,verified,Cited results remain secondary.,PAR-A029-0003,CTX-A029-ALL-ALL,descriptive_state,review_secondary,,,,,,,,,LOC-A029-0002,,,1.1
A029,A-R-03,tier1,ALL,ALL,,,process_context,model_applicability_note,"future work should address real transient vehicle operation, injector/chamber design, injection optimization, flash boiling and EGR",,,,reported,Review-authored future-work framework.,"PDF pp.21-22, Section 7",text,complete,verified,Candidate knowledge gaps retained per paper only.,PAR-A029-0004,CTX-A029-ALL-ALL,descriptive_state,review_secondary,,,,,,,,,LOC-A029-0003,,,1.1
A030,A-R-04,tier1,ALL,ALL,,,study_context,study_type,review,,,,reported,Focused review of hydrogen-diesel dual-fuel DI combustion.,"PDF p.1, Abstract",text,complete,verified,"Canonical PDF identity verified via source record, author, year and DOI; library_master title is malformed.",PAR-A030-0001,CTX-A030-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A030-0001,,,1.1
A030,A-R-04,tier1,ALL,ALL,,,ignition_combustion,combustion_mode,earlier hydrogen injection promotes premixed combustion; later injection shifts toward mixing-controlled combustion,,,,reported,Review-level timing/combustion-mode synthesis.,"PDF pp.18-19, Section 5",text,complete,verified,No cited numeric timing treated as primary.,PAR-A030-0002,CTX-A030-ALL-ALL,classification,review_secondary,,,,,,,,,LOC-A030-0005,,,1.1
